comcast; basketball,1
comedy; art,4;beauty,4;films,1;gossip,1;politics,1
comeni; university,1
comet; health,1;nature,19
comfort; art,2;fashion,3;gossip,2;politics,2;travel,2
comilog; travel,1
comitat; beauty,1
command; art,7;beauty,24;films,1;technology,3;university,1
commem; beauty,1;politics,2
commens; nature,1
comment; gossip,1
commentisfr; gossip,1
commerc; art,4;basketball,2;beauty,2;fashion,11;films,11;health,3;nature,1;politics,3;technology,26;travel,2;university,5
commit; art,4;basketball,14;beauty,17;fashion,1;films,3;gossip,11;health,2;nature,1;politics,18;technology,3;travel,5;university,10
commod; art,1;fashion,2;films,1;politics,2
commodit; fashion,2
common; art,11;basketball,12;beauty,5;fashion,20;films,19;gossip,9;health,50;nature,34;politics,25;technology,20;travel,14;university,40
commonsdatafrom; university,1
commonsnew; politics,1
commonweal; basketball,2;beauty,2;university,7
commun; art,20;basketball,3;beauty,8;fashion,9;films,6;gossip,28;health,22;nature,26;politics,20;technology,31;travel,1;university,27
communit; gossip,1;politics,1
commut; technology,1;travel,5
comoro; university,1
comp; art,1;basketball,2;beauty,3;fashion,1;films,3;gossip,10;health,11;nature,9;politics,10;technology,6;travel,1;university,15
compact; films,2;gossip,1;technology,1
compagn; art,1
companies’; fashion,1
company; art,5;basketball,1;beauty,10;fashion,18;films,19;gossip,7;health,1;nature,13;politics,9;technology,35;travel,3;university,3
comparison; art,2;basketball,1;beauty,1;films,3;health,6;nature,2;technology,3;travel,1;university,3
compart; gossip,1;nature,5;travel,1
compass; beauty,1;gossip,6;technology,1
compat; films,5;gossip,2;nature,2;technology,1;university,1
compel; art,1;beauty,1;films,1;gossip,1;nature,3;technology,1;university,1
compend; health,1
compens; beauty,3;gossip,1;health,1;politics,2
compet; art,2;basketball,6;films,1;football,72;gossip,2;politics,1;technology,1;travel,1;university,4
competit; art,5;basketball,16;beauty,1;fashion,1;films,5;football,360;gossip,7;health,1;nature,10;politics,12;technology,14;travel,2;university,2
competitionstyp; basketball,1
compil; art,1;travel,1;university,2
compl; art,1;films,3;health,3;nature,1;technology,3
complain; art,2;gossip,1;politics,1;university,1
complaint; beauty,1;university,3
complect; beauty,1
complet; art,5;basketball,7;beauty,3;fashion,5;films,7;football,36;gossip,3;health,7;nature,5;politics,2;technology,13;university,51
complex; art,5;beauty,1;fashion,1;films,2;gossip,5;health,4;nature,41;politics,1;technology,27
complicité; football,12
comply; beauty,2;fashion,2;films,1;gossip,2;health,7;nature,1;politics,2;technology,5;university,5
compon; art,3;fashion,2;films,2;gossip,1;health,5;nature,32;politics,1;technology,9;travel,3;university,2
componentsg; nature,1
componentspop; nature,1
compos; art,2;basketball,1;beauty,3;films,2;football,12;health,4;nature,13;technology,2;university,2
composit; art,10;basketball,1;beauty,4;fashion,1;films,4;health,9;nature,7;technology,5
compound; beauty,1;films,2;health,18;nature,42;technology,5;university,1
compounds—methane; nature,1
compr; art,1;films,1;football,24;gossip,1;nature,3;technology,1;university,3
comprehend; beauty,1;fashion,1;films,2;health,2;technology,2;university,7
compress; films,1;health,4;nature,1;technology,3
comprom; beauty,15;films,2;gossip,1;health,3;nature,1;technology,1;university,1
compt; nature,1;university,2
comptabilité; university,2
comptrol; politics,1
compuls; fashion,1;health,1;technology,1;university,1
comput; art,1;basketball,1;beauty,1;fashion,3;films,10;gossip,4;health,1;nature,10;technology,40;university,8
computerworld; technology,1
comstock; beauty,1
comt; gossip,4;politics,1
comédy; gossip,1
con; art,3;fashion,2;nature,2;politics,3
concacaf; football,24
conceit; art,1
conceito; fashion,1
conceiv; art,33;beauty,12;fashion,6;films,5;gossip,18;health,14;nature,24;politics,8;technology,19;travel,1;university,12
conceição; football,24
concepción; university,1
concern; art,14;basketball,3;beauty,4;fashion,5;films,2;gossip,16;health,3;nature,2;politics,6;technology,12;university,17
concess; beauty,1
concha; travel,1
concid; university,1
conclud; art,4;beauty,9;football,12;gossip,3;health,1;nature,7;politics,3;technology,1;university,6
concoct; politics,1
concomit; films,1
concord; art,1
concret; art,4;technology,1
concrèt; art,2
concupisc; art,1
concur; art,1;health,1;university,1
condemn; art,1;university,1
condens; nature,7;technology,3
condescend; technology,1
condillac; politics,1
condit; art,2;beauty,6;fashion,2;films,3;gossip,1;health,20;nature,49;politics,5;technology,10;university,2
condom; health,15
condorcet; politics,1
conduc; basketball,1;beauty,8;gossip,5;health,3;nature,2;politics,4;technology,7;university,3
conduit; nature,1
condylom; health,1
condé; nature,2
conf; beauty,58;fashion,1;football,60;gossip,1;health,3;nature,7;politics,3;technology,6;travel,2;university,16
confer; art,1;beauty,1;politics,2;university,9
confess; fashion,2
confid; beauty,1;fashion,2;films,1;gossip,1;health,3;technology,1;university,1
config; fashion,1;nature,2;technology,1
confin; fashion,8;films,1;health,1;nature,1;technology,1;university,2
confirm; beauty,1;gossip,3;health,3;nature,7;university,1
confisc; beauty,7;politics,2
conflict; art,4;beauty,2;gossip,13;health,2;politics,9;travel,2;university,9
confoc; technology,5
conform; beauty,1;politics,1;university,1
confront; art,1;beauty,2;films,1;gossip,1;technology,1
confuc; gossip,5;politics,1
confuci; politics,2
confus; art,3;fashion,1;films,1;gossip,1;health,2;nature,3;politics,1;technology,1;travel,1;university,12
confér; university,1
congo; football,48;health,2;travel,1;university,2
congreg; university,2
congress; art,6;beauty,34;gossip,3;politics,3;university,1
congressm; beauty,3;gossip,1
congrev; gossip,1
congru; beauty,1;university,1
conheç; technology,1
conject; nature,3
conjunct; art,4;health,2;technology,1
conmebol; football,36
conna; politics,1
connect; art,5;beauty,2;fashion,2;films,3;gossip,5;health,6;nature,5;politics,1;technology,4;travel,3;university,5
connecticut; beauty,1;nature,2;politics,1
connel; football,36;politics,1
connex; technology,2
connol; nature,1;politics,1
connot; art,1;beauty,3;gossip,1;travel,1;university,1
conqu; art,1;basketball,4;beauty,1;gossip,1;politics,1
conquest; fashion,1;politics,1
conrad; art,6;beauty,1;university,1
conradt; basketball,1
conry; university,1
cons; art,2;beauty,3;health,1;politics,1;university,1
conscy; art,2;beauty,1;fashion,3;gossip,5;nature,1;politics,2
consecut; basketball,2
consejo; university,3
consens; basketball,1;beauty,1;health,2;nature,2;politics,1;technology,1
consequ; art,7;beauty,1;fashion,3;films,1;gossip,16;health,4;nature,7;politics,1;technology,4;travel,1;university,2
conserv; art,6;beauty,10;fashion,4;films,1;gossip,1;health,5;nature,12;politics,3;travel,6
conservameric; beauty,1
conservatoir; university,2
conservatorio; university,1
consid; art,48;basketball,10;beauty,19;fashion,14;films,13;gossip,12;health,7;nature,24;politics,17;technology,22;travel,11;university,38
consist; art,2;basketball,2;beauty,7;fashion,9;films,7;football,12;gossip,6;health,11;nature,9;politics,1;technology,6;travel,2;university,10
consol; beauty,1
consolid; basketball,1;health,2
consolidationdirect; technology,1
consort; fashion,2;health,1;technology,1
conspicu; gossip,1
conspir; beauty,5;gossip,1;health,2;politics,4;university,2
const; art,1;fashion,1;films,2;gossip,2;health,6;nature,22;technology,3
constantin; art,4;university,1
constel; nature,1;technology,1
constitu; gossip,6;health,3;nature,4;travel,1;university,1
constitut; art,6;beauty,33;fashion,2;gossip,3;health,4;nature,5;politics,23;university,14
constitutio; university,1
constrain; health,1;nature,1
constraint; art,2;fashion,1;health,2;nature,1
constrict; health,1;university,1
constru; health,1;technology,1
construct; art,20;basketball,4;beauty,4;fashion,3;films,2;gossip,7;nature,3;politics,2;technology,27;travel,5;university,6
consul; travel,3
consulair; university,1
consult; beauty,2;health,6;technology,5;travel,1
consum; fashion,52;films,6;gossip,6;health,13;nature,5;politics,7;technology,22;travel,4;university,1
consumerpsycholog; fashion,1
consumers’; fashion,4
cont; art,20;basketball,5;beauty,12;fashion,23;films,14;football,156;gossip,6;health,17;nature,31;politics,13;technology,8;travel,6;university,22
contact; basketball,6;beauty,1;films,1;health,13;politics,1;technology,8;travel,4;university,1
contagios; health,1
contagy; health,1
contain; art,2;beauty,1;films,6;gossip,1;health,24;nature,26;politics,1;technology,14;university,4
contamin; health,4;nature,2
contemp; art,22;beauty,1;fashion,4;films,3;gossip,5;health,1;nature,4;politics,2;technology,1;university,3
contempl; art,1;technology,1;travel,1
contemporaryanalys; gossip,1
contempt; beauty,2;gossip,1;university,1
contemptu; technology,1
contend; art,1;beauty,2;university,1
contentious—though; technology,1
contest; basketball,5;beauty,4;politics,1;travel,1;university,3
context; art,5;beauty,1;fashion,2;films,1;gossip,8;health,6;nature,6;technology,3;travel,2;university,5
contin; art,2;basketball,6;beauty,1;fashion,3;films,2;football,12;gossip,1;health,7;nature,15;politics,3;technology,1;travel,1;university,1
continents—an; nature,1
continet; politics,1
continu; art,12;basketball,5;beauty,11;fashion,13;films,12;gossip,3;health,8;nature,10;politics,3;technology,12;travel,4;university,26
conto; art,1;technology,3
contract; basketball,4;beauty,3;fashion,2;films,1;gossip,4;health,3;nature,3;politics,5;technology,1;travel,3;university,2
contradict; beauty,1;health,1;politics,1;university,1
contrast; art,2;basketball,1;beauty,4;fashion,7;films,4;gossip,7;health,2;nature,2;politics,4;technology,3;university,3
contribut; art,3;basketball,4;beauty,1;fashion,2;films,3;gossip,5;health,10;nature,6;politics,5;technology,6;travel,2;university,6
control; art,6;basketball,8;beauty,15;fashion,5;films,2;gossip,11;health,42;nature,10;politics,9;technology,35;travel,6;university,21
controvers; art,4;basketball,3;beauty,3;films,1;gossip,1;health,2;politics,2;travel,1;university,10
controversy; art,10;basketball,2;health,3;nature,1;politics,2;technology,2;university,11
contrôl; university,2
conundr; nature,3
conv; art,8;basketball,15;beauty,20;films,3;gossip,1;health,2;nature,2;politics,1;technology,7;travel,16;university,7
convect; nature,5
conveny; basketball,1;gossip,1;health,1;politics,2;technology,1;university,1
converg; gossip,1;nature,1;technology,5
convers; art,2;basketball,1;beauty,2;films,4;gossip,10;health,1;politics,3;university,3
convert; films,13;health,8;nature,6;technology,5;travel,1
convey; art,4;beauty,2;fashion,2;gossip,1;travel,3;university,1
convict; beauty,3;health,1;technology,1;university,2
convicted—and; beauty,1
convint; nature,1;technology,1
coog; art,1
cooh; health,1
cook; art,2;basketball,1;beauty,2;films,2;health,2;nature,1;politics,1;technology,5;university,1
cooking←earliest; nature,1
cool; art,2;health,3;nature,5;technology,3
coolidg; beauty,3
coomaraswamy; art,1;beauty,3
coonskin; fashion,4
coop; basketball,3;beauty,12;films,1;football,72;gossip,32;nature,2;politics,3;technology,3
coor; health,1
coordin; basketball,1;beauty,1;films,1;nature,1;politics,2;university,1
coovad; health,1
cop; art,4;beauty,1;fashion,2;films,2;football,348;gossip,2;health,10;nature,4;politics,3;technology,14;travel,1;university,5
copeland; basketball,1
copenh; health,2
copern; university,1
copernic; health,1;nature,3
copernicanth; university,1
copiotroph; nature,1
copland; art,2
copley; art,2;nature,1;politics,1
coppel; football,36
copperhead; beauty,6
copt; basketball,1
copyright; fashion,2;films,2;technology,8
cor; art,4;films,1;gossip,6;health,2;nature,9;politics,2;technology,4;travel,1;university,2
corbet; art,2;beauty,1
corbusy; art,2
corc; basketball,1
cord; fashion,6;technology,2
cordaux; technology,1
cordless; technology,1
cordoso; art,1
corey; health,1
corin; art,2;beauty,1
corn; basketball,2;beauty,1;fashion,1;films,10;health,2;politics,2;travel,2
cornel; art,7;beauty,1;nature,1;politics,1;university,1
corneli; art,1;football,12
corneliss; health,1
cornet; fashion,4
coron; fashion,1;football,12
coronavir; health,2
coronet; fashion,2
corp; art,8;basketball,1;beauty,14;fashion,2;films,8;gossip,19;nature,3;politics,5;technology,9;university,17
corrao; health,1
correct; art,5;basketball,1;beauty,2;football,48;gossip,4;health,1;nature,3;technology,8;university,3
correl; beauty,1;fashion,1;gossip,1;health,3;nature,2;technology,1;travel,2;university,1
correspond; films,1;health,2;nature,1;politics,12;technology,2;university,10
corrid; nature,2
corrigend; technology,1
corrin; nature,1
corrug; fashion,1
corrupt; beauty,2;gossip,4;nature,1;politics,17
corselet; fashion,4
corset; fashion,5
corsic; football,12
cort; football,12
cortelyou; beauty,1
cortex; gossip,3
corwin; beauty,3
cory; politics,1
cosgrov; health,1
cosimo; art,1;beauty,1
cosimo’s; art,1
cosm; art,1;gossip,1;nature,24
cosmet; beauty,1;fashion,1;health,2;technology,1
cosmo; gossip,1;nature,1;politics,1
cosmochem; nature,2
cosmogony; nature,1
cosmolog; art,1;nature,47
cosmopolit; gossip,1;politics,3
cosp; health,1
cost; beauty,2;films,18;football,60;gossip,16;health,4;politics,2;technology,32;travel,6;university,13
costa; basketball,1;football,24
costagliol; health,1
costn; films,1
costum; beauty,2;fashion,57;films,3;technology,1;university,1
cot; art,1;beauty,2;fashion,10;technology,3
cotehardy; fashion,24
cotswold; technology,1
cotton; fashion,4
coté; art,1
couchsurf; travel,1
cough; health,1
coughl; nature,1
could; art,16;basketball,8;beauty,21;fashion,10;films,26;gossip,6;health,3;nature,49;politics,18;technology,35;travel,3;university,9
council; art,2;fashion,2;gossip,2;nature,1;politics,8;technology,3;travel,3;university,16
counsel; art,1;beauty,1;gossip,1;health,2;university,1
count; art,2;basketball,1;fashion,3;gossip,4;health,22;nature,1;politics,4;technology,2;university,1
counteract; politics,1
counterargu; gossip,1
countercult; fashion,1;films,2
counterexampl; films,1
counterfeit; technology,1
counterpart; basketball,1;beauty,1;fashion,1;nature,2;politics,1;university,2
counterpoint; films,1
counterproduc; gossip,2
counterpunch; university,1
countervail; politics,1
countess; fashion,3
countless; art,1;technology,1
countriescountry; health,1
country; art,3;basketball,4;beauty,9;fashion,6;films,5;football,60;gossip,5;health,46;nature,4;politics,25;technology,10;travel,16;university,46
countryafric; health,1
countrysid; technology,1
county; art,2;beauty,20;health,9;nature,3;politics,1;university,1
coup; football,180;politics,8
coupet; football,36
coupl; art,1;basketball,1;beauty,1;films,4;health,5;nature,4;technology,2
cour; art,1;gossip,1;politics,2
courbet; art,2
cours; basketball,1;beauty,1;fashion,2;films,1;gossip,7;health,3;nature,3;politics,5;technology,2;travel,4;university,25
coursework; university,2
court; art,11;basketball,54;beauty,33;fashion,20;films,1;gossip,3;politics,10;technology,5;travel,1;university,17
courtenay; nature,1;university,2
courtesy; health,1;university,1
courtney; football,24
courto; football,36
courtroom; beauty,1
courty; fashion,4;technology,1
coushatt; beauty,1
cousin; beauty,6;politics,1
cousy; basketball,3
cout; art,4;fashion,10
coutsoud; health,1
couvrechef; fashion,2
cov; art,5;basketball,5;beauty,1;fashion,15;films,1;gossip,4;health,1;nature,5;politics,4;technology,6;university,14
covenantbreak; gossip,1
covert; beauty,2;fashion,1;politics,3
covet; gossip,1
cow; basketball,1;films,1;football,36;politics,1;technology,2
cowboy; basketball,1
cowel; art,2
cowl; politics,1
cowork; gossip,4
cox; beauty,3
coy; technology,1
cpac; gossip,1
cpe; university,1
cpz; health,1
cr; health,1;politics,1
crab; health,2;technology,4
crabt; football,36
crack; health,1;technology,4
cracy; politics,1
cradl; fashion,2;nature,2;technology,1
cradock; technology,1
craft; art,11;films,2;politics,3;technology,7
craftsm; art,1;politics,1
craig; art,3;beauty,1;gossip,2;health,1;nature,3
crain; health,1
crakow; fashion,4
cramb; technology,1
cran; art,2;films,1;health,1
cranach; art,1
cranbury; films,1
crank; films,2
crap; technology,1
crash; nature,1;travel,2
craufurd; university,1
crav; art,2;fashion,5
crawford; basketball,1
crawshaw; football,36
craz; films,1
crc; health,1
cre; art,97;basketball,10;beauty,15;fashion,22;films,48;gossip,18;health,7;nature,34;politics,11;technology,75;travel,2;university,22
created—molecules; nature,1
cred; beauty,2;fashion,1;nature,2;politics,1;university,5
credit; basketball,1;beauty,2;fashion,2;films,14;gossip,1;nature,1;technology,1;university,21
credo; art,4;university,1
creek; beauty,6;nature,3
creep; art,3
creepe; art,1
creevey; politics,1
creighton; politics,1
crem; technology,1
creol; fashion,1
crep; fashion,1
crept; beauty,1
cresc; football,12
crespin; fashion,9
crespinet; fashion,1
cresswel; technology,1
crest; gossip,1
crestin; nature,1
cret; technology,1
crew; basketball,1;films,15;nature,1;travel,1
crewmemb; films,1
crhy; nature,1
cricket; basketball,2
crim; art,3;basketball,2;beauty,4;technology,2;travel,2;university,1
crimin; beauty,4;health,7;politics,4;technology,3;university,1
crinolin; fashion,4
crippl; technology,4
cris; art,2;beauty,6;films,2;gossip,2;health,1;politics,4;university,1
crisis←earliest; nature,2
crispin; beauty,1
crispinel; films,1
crisply; basketball,1
crispr; nature,1
cristiano; football,60
crit; art,108;basketball,1;beauty,13;fashion,10;films,23;gossip,11;health,2;nature,5;politics,17;technology,25;university,19
criter; art,1;gossip,1;health,1;nature,1;university,5
crittend; beauty,1
cro; basketball,4;travel,1
croat; basketball,11;football,48;university,1
croatic; health,1
croc; art,2
crock; fashion,4
crocodil; basketball,28;nature,1
croegaert; art,1
croft; politics,1
crompton; football,36
cromwel; politics,5
cronin; technology,3
crony; politics,1
crook; football,36
crop; beauty,1;fashion,2;films,8;health,2;nature,1;technology,3
crosby; health,1
cross; art,2;beauty,4;fashion,1;films,10;gossip,6;health,1;nature,11;politics,3;technology,10;travel,6;university,2
crossbree; gossip,1
crossdisciplin; nature,1
crossov; basketball,2
crosstalk; technology,1
crouch; football,36
crow; beauty,2;nature,1;technology,2
crowb; technology,1
crowd; art,2;basketball,32;beauty,4;fashion,2;films,6;nature,2
crowdsourc; politics,1;technology,2
crowfoot; fashion,5
crown; beauty,1;fashion,7;films,1;football,12;politics,13
cru; health,1;travel,1;university,2
cruc; art,2;basketball,2;beauty,1;health,1;nature,1;university,1
crucifict; art,1
crucifix; art,1
crud; fashion,1;health,1;technology,1
cruel; art,2
cruikshank; beauty,1
crum; basketball,1;beauty,1
crump; technology,2
crunch; nature,1
crusad; fashion,2;university,1
crush; travel,2
cruso; beauty,1
crust; nature,8
crutz; health,2
cruyff; football,36
cruz; football,72
cruzju; football,12
cry; art,2;beauty,1;politics,1;technology,1
cryog; technology,1
cryon; technology,3
cryopreserv; technology,3
cryoprotect; technology,3
cryptococc; health,1
cryptograph; technology,3
cryst; films,3;nature,16;technology,2
crystal; beauty,1;nature,2
crystallin; technology,1
crystallograph; nature,1
crédit; beauty,1
cs; films,7
cs1; art,1;beauty,6;films,1;health,15;nature,1;technology,2
csa; beauty,1
csaba; nature,1
csaky; art,2
cshperspect; health,2;nature,6
cso; gossip,2
cspan; beauty,2
csr; gossip,1
css; beauty,1
ct; beauty,2;gossip,2;nature,2;politics,1;technology,1
ctc; travel,3
cth12; technology,1
cth1k; technology,2
ctv; health,1
cu; nature,1;university,2
cub; art,26;basketball,5;films,2;football,24;health,4;nature,1;politics,2;technology,2;university,5
cubao; basketball,1
cubit; art,1
cubo; art,2
cuck; gossip,1
cue; gossip,7;health,1
cufes2; nature,1
cuff; fashion,5
cufflink; beauty,1;fashion,1
cuir; fashion,2
cuisin; art,2
cuissard; football,36
cuj; politics,1
cuja; university,1
cuju; basketball,1
cul; beauty,1;football,36
culin; travel,2
culmin; art,3;beauty,1;nature,1;university,1
culot; fashion,4
culprit; art,1
cult; art,53;basketball,1;beauty,21;fashion,21;films,13;football,36;gossip,20;health,8;nature,2;politics,5;technology,39;travel,22;university,22
cultur; fashion,1
culturel; art,2
culturem; technology,1
culturemed; fashion,1;films,2
cum; beauty,1;fashion,2;health,1;university,1
cumberland; beauty,2;technology,1
cummerbund; beauty,1;fashion,1
cumnock; gossip,1
cumulonimb; health,1
cun; technology,1
cunh; health,1;university,1
cunningham; art,2;basketball,2;football,24;politics,5
cup; basketball,24;football,708;nature,1;politics,1;technology,2
cupston; technology,1
cur; art,11;basketball,5;beauty,11;fashion,9;films,3;football,228;gossip,4;health,38;nature,38;politics,2;technology,31;travel,2;university,16
curaçao; university,1
curb; basketball,1;university,1
curca; health,1
curfew; basketball,2;politics,1
curi; university,6
curios; gossip,1;politics,2;travel,2
curl; basketball,1;fashion,1
curlin; health,1
curricul; nature,1;university,28
curry; basketball,1;football,36;politics,2
curs; art,5;beauty,1;health,1;technology,1;travel,1
cursit; gossip,1
curt; art,1;basketball,1;beauty,4
curtail; beauty,1
curv; art,2;fashion,2;films,2;health,2;nature,4;politics,2
curvy; beauty,1
cury; health,1;nature,1;university,1
cushm; beauty,1;politics,1
cusminsky; politics,1
custody; technology,1
custom; beauty,2;fashion,8;health,1;nature,1;politics,10;technology,29;travel,1;university,4
customers’; fashion,1
cut; art,1;basketball,4;beauty,5;fashion,11;films,23;gossip,1;nature,1;politics,2;technology,10;university,2
cutaway; films,1
cuttechniqueblindfold; films,1
cutthro; basketball,1
cv; health,1;technology,1;university,1
cvc; technology,1
cvd; technology,1
cwh; beauty,2
cy; art,6
cyan; films,7;health,1;nature,1
cyanamid; nature,2
cyanid; nature,17
cyano; nature,1
cyanoacetyl; nature,4
cyanoal; nature,1
cyanobacter; health,1;nature,2
cyanobutadiynyl; nature,1
cyanodecapentayn; nature,1
cyanodiacetyl; nature,1
cyanoethynyl; nature,1
cyanoformaldehyd; nature,1
cyanog; nature,1
cyanohexatriyn; nature,1
cyanomethanimin; nature,1
cyanomethyl; nature,1
cyanopentaacetyl; nature,1
cyanosulfid; nature,2
cyanotetr; nature,1
cyanotriacetyl; nature,1
cyb; gossip,2
cyberb; gossip,1
cybercult; technology,2
cybermethodolog; technology,3
cyberpunk; art,2
cyc; art,1;basketball,5;beauty,1;fashion,2;films,17;gossip,3;health,4;nature,26;technology,4;travel,18;university,30
cycla; fashion,6
cyclohex; health,2
cyclohexanol; health,1
cyclon; basketball,1;nature,1
cyclop; art,2
cyclopropenon; nature,1
cyclopropenylid; nature,1
cyclopropynylidyn; nature,1
cylind; art,2;films,1;politics,1
cylindr; fashion,2
cyn; gossip,1
cynth; basketball,1;nature,1
cypr; basketball,1;football,24;university,4
cypriot; technology,2
cyr; university,2
cyrena; gossip,1
cyril; technology,1
cys055; health,1
cystein; health,1
cytidin; nature,3
cytogenet; nature,1
cytokin; health,1
cytolog; gossip,1
cytomegalovir; health,5
cytosin; nature,5
cytotox; health,1
czack; politics,1
czaj; nature,2
czech; art,2;basketball,2;football,48;gossip,1;university,5
czechoslovak; basketball,2;football,132
cécile; nature,1
césar; football,48;nature,1
césarcésar; football,24
césarjulio; football,12
césarpaulo; football,12
cézanne; art,5
código; university,1
córdoba; fashion,1
côte; health,3;university,1
cārvāka; gossip,1
d000163; health,1
d1; football,12;technology,1
d2; nature,1;technology,1
d3; technology,1
d4; gossip,1
d4163; health,2
d5; technology,1
d6; technology,1
d612; university,1
d613; university,1
d636; university,1
d672; university,2
d675; university,1
d9; technology,1
da; art,7;beauty,1;football,60;health,2;nature,1;politics,1;technology,1;university,2
dab; health,2
dacourt; football,36
dad; art,18
dada; art,2
daddy; technology,1
dafn; nature,1
dag; fashion,6
dahlem; gossip,1
dai; art,6;basketball,3;beauty,1;fashion,15;films,5;gossip,2;health,5;nature,10;politics,3;technology,4
dailyemerald; university,1
dakot; beauty,5
dal; university,2
dala; gossip,4
dalberg; politics,2
dalipagić; basketball,1
dalla; beauty,1
dalrympl; nature,3;technology,1
dalto; fashion,1
dalton; nature,1
daly; basketball,10
dalí; art,2
dam; art,5;beauty,4;fashion,1;films,2;health,3;nature,3;politics,2;technology,7;travel,1;university,2
damask; fashion,2
damn; beauty,1
damnat; art,1
damnatio; university,1
damon; technology,1
dampy; basketball,1
damy; art,1;basketball,1
dan; art,5;basketball,2;films,1;football,24;gossip,1;health,1;technology,2;university,2
dang; basketball,1;beauty,3;films,1;gossip,3;health,3;politics,1;technology,2;travel,7;university,1
danidan; football,24
daniel; art,4;basketball,2;beauty,5;football,72;gossip,4;health,1;nature,6;politics,5;technology,5;university,2
danieldaniel; football,12
danilo; football,12
dannydanny; football,36
dans; gossip,3;university,2
dant; art,10;basketball,1;beauty,1;films,2;gossip,16;health,2;university,2
dantley; basketball,1
danto; art,4;beauty,3
danz; university,1
dar; films,1;football,24;gossip,1;health,1;nature,2;politics,1;travel,1
darf; art,2
dari; football,12
darin; technology,2
dariusdari; football,12
darjeel; travel,1
dark; art,2;beauty,2;fashion,2;films,2;gossip,1;nature,53;technology,2;travel,2;university,1
darkest; beauty,1
darl; beauty,1;nature,1
darleen; university,2
darmo; films,1
darnel; basketball,1
daroff; health,1
darp; technology,1
darrel; basketball,1;technology,1
darrendar; football,24
darryl; basketball,2;football,12
dart; art,10
dartmo; technology,1
dartmou; basketball,1
dartnel; nature,1
daru; football,36
darwin; beauty,2;gossip,1;nature,20;politics,1
das; art,2;health,1;politics,1;university,1
dash; films,1
dassault; technology,1
dat; art,5;basketball,46;beauty,3;fashion,9;films,7;football,96;gossip,4;health,14;nature,16;politics,9;technology,106;travel,5;university,11
databas; fashion,1;films,1;football,24;health,15;nature,2;technology,1;travel,1;university,4
date—especially; technology,1
daub; technology,1
dauch; health,1
daud; art,1
daught; art,2;beauty,4;nature,7;politics,2
daughtry; beauty,1
dauguet; health,1
daumy; art,1
daun; university,1
daunt; films,1
dauphin; university,1
dav; basketball,2;beauty,7;films,1;health,1;politics,1;university,1
davedav; football,12
david; art,36;basketball,8;beauty,29;films,8;football,228;gossip,7;health,3;nature,21;politics,25;technology,7;travel,1;university,6
daviddavid; basketball,2;football,108
davidovich; nature,1
davidson; basketball,1;travel,1
davordav; football,12
davy; art,2;basketball,1;gossip,2;nature,7
daw; beauty,1
dawkin; gossip,1;nature,6
dawn; art,1;beauty,3;films,2;gossip,1;nature,1
dawson; university,1
day; art,16;basketball,11;beauty,22;fashion,6;films,10;gossip,3;health,13;nature,8;politics,13;technology,6;travel,6;university,8
daydream; technology,1
daylight; nature,1
daytim; health,1
dayton; beauty,1
daz; fashion,2
dazzl; basketball,1;films,1;technology,1
db; health,1
dba; university,1
dbot; technology,2
dc; art,7;beauty,1;health,3;technology,4;university,1
dcc4; technology,1
dcl; university,1
dclinpsy; university,1
dcm; university,1
dct; technology,1
dd; university,1
ddm; technology,1
ddot; nature,1
dds; university,2
de; art,99;basketball,3;beauty,6;fashion,19;films,3;football,804;gossip,13;health,9;nature,12;politics,12;technology,16;travel,2;university,64
dea; art,8;basketball,4;beauty,10;films,1;gossip,2;health,14;politics,9;technology,2;university,4
dead; art,4;basketball,3;beauty,3;fashion,1;films,2;football,708;gossip,5;health,2;nature,1;politics,1;technology,2;travel,3;university,2
deadhead; travel,1
deadlin; technology,1
deaf; basketball,2
deal; art,3;basketball,3;beauty,1;films,1;gossip,1;health,1;nature,1;politics,7;technology,4;travel,1;university,2
dealt; nature,1;politics,1
deam; nature,3
dean; basketball,1;football,36;health,1;technology,1;university,2
deann; health,1
dear; politics,2
death; art,1;beauty,3;health,17;technology,1;travel,3
deb; art,20;beauty,18;fashion,1;films,2;gossip,5;health,1;nature,3;politics,7;technology,5;university,10
debatesparticip; beauty,1
debernard; basketball,1
debit; technology,1
debjan; nature,2
deborah; art,1;gossip,2;university,1
debord; fashion,1;films,2;politics,1
debr; art,1;fashion,1;nature,1
debrah; gossip,1
debt; art,4;nature,2;politics,1;university,1
debuchy; football,24
debussch; basketball,1
debut; basketball,1;films,1;football,36;technology,1
dec; art,10;beauty,4;fashion,10;films,1;health,2;politics,1;technology,4;university,1
decad; art,10;basketball,2;beauty,1;fashion,4;films,9;football,24;gossip,1;health,3;nature,2;politics,2;technology,7;travel,1;university,3
decades—one; travel,1
decamp; art,2
decanol; health,1
decay; films,3;health,1;nature,4
deceit; gossip,4
deceiv; art,5;films,1;gossip,2
decel; nature,5
decemb; art,11;basketball,34;beauty,18;fashion,2;films,4;football,240;gossip,4;health,23;nature,25;politics,3;technology,12;travel,5;university,15
deceptionform; fashion,1;films,2
decid; art,6;basketball,2;beauty,22;fashion,2;films,2;gossip,8;health,6;nature,1;politics,5;technology,6;travel,1;university,11
decim; technology,1
deciph; technology,1
deck; travel,3
deckard; technology,2
deckl; art,2
decl; beauty,17;football,12;gossip,1;health,3;politics,8;university,8
