tweetID;numberOfRetweet;numberOfFavorites;spam_score;positive_score;negative_score;neutral_score;user_credibility;tweet_rumor_score
796317096460320768;4.00;0.00;0.35;0.00;0.99;0.01;0.48;0.65
796317009202085888;40.00;0.00;0.00;0.01;0.07;0.92;0.62;0.65
796316996870766593;40.00;0.00;0.00;0.01;0.07;0.92;0.59;0.65
796316991896293376;9.00;0.00;0.00;0.05;0.39;0.55;0.64;0.75
796316489901101056;10.00;0.00;0.00;0.01;0.85;0.14;0.53;0.42
796316432481054720;40.00;0.00;0.00;0.01;0.07;0.92;0.51;0.65
796316364818546688;0.00;0.00;0.00;0.00;0.99;0.01;0.69;0.72
796316281540636672;9.00;0.00;0.00;0.00;0.99;0.01;0.61;0.55
796316249424887808;0.00;1.00;0.00;0.00;1.00;0.00;0.68;0.67
796316134253400065;38.00;0.00;0.00;0.00;1.00;0.00;0.63;0.64
796315982092505089;6.00;0.00;0.00;0.02;0.20;0.78;0.59;0.78
796315958436593664;324.00;0.00;0.00;0.01;0.93;0.07;0.69;0.58
796315946529030144;0.00;2.00;0.00;0.00;0.90;0.10;0.74;0.74
796315634049159168;0.00;0.00;0.00;0.01;0.84;0.15;0.74;0.58
796315576142471168;324.00;0.00;0.00;0.01;0.93;0.07;0.53;0.58
796315528419807232;10.00;0.00;0.00;0.01;0.85;0.14;0.58;0.42
796315166170222594;40.00;0.00;0.00;0.01;0.07;0.92;0.72;0.65
796315124915126272;40.00;0.00;0.00;0.01;0.07;0.92;0.49;0.65
796315065423171584;40.00;95.00;0.00;0.01;0.07;0.92;0.57;0.56
796314915971559424;324.00;0.00;0.00;0.01;0.93;0.07;0.42;0.58
796314572307173377;2.00;1.00;0.00;0.00;1.00;0.00;0.75;0.63
796314185516929024;126.00;0.00;0.00;0.01;0.85;0.14;0.70;0.38
796314159663222784;9.00;0.00;0.00;0.02;0.98;0.00;0.52;0.59
796314154520969216;2.00;0.00;0.00;0.00;1.00;0.00;0.55;0.75
796314072262262784;10.00;0.00;0.00;0.01;0.85;0.14;0.55;0.42
796313792791662592;0.00;0.00;0.00;0.00;0.97;0.02;0.50;0.76
796313700592418816;17.00;0.00;0.00;0.00;0.99;0.01;0.62;0.76
796313647433838592;2.00;2.00;0.00;0.00;0.79;0.21;0.47;0.64
796313344781250560;3.00;0.00;0.00;0.01;0.97;0.02;0.66;0.73
796312973660815360;1.00;0.00;0.00;0.00;1.00;0.00;0.59;0.84
796312933437423616;0.00;0.00;0.00;0.00;0.89;0.11;0.84;0.91
796312733272653824;10.00;11.00;0.00;0.01;0.85;0.14;0.54;0.45
796312576107970560;0.00;1.00;0.00;0.00;0.99;0.01;0.52;0.86
796312404632174592;9.00;0.00;0.00;0.00;0.99;0.01;0.65;0.55
796312307945107456;6.00;0.00;0.00;0.02;0.20;0.78;0.66;0.78
796312304598052864;11.00;0.00;0.00;0.01;0.97;0.02;0.72;0.82
796312020119408641;11.00;0.00;0.00;0.01;0.97;0.02;0.59;0.82
796311449006174208;84.00;0.00;0.01;0.00;1.00;0.00;0.66;0.86
796311357884944385;9.00;0.00;0.00;0.05;0.39;0.55;0.57;0.75
796310864202764288;126.00;0.00;0.00;0.01;0.85;0.14;0.63;0.38
796310735378903040;0.00;0.00;0.00;0.01;0.97;0.02;0.53;0.65
796310651517992968;126.00;0.00;0.00;0.01;0.85;0.14;0.59;0.38
796310604726276096;324.00;0.00;0.00;0.01;0.93;0.07;0.66;0.58
796310265453219840;64.00;0.00;0.00;0.00;0.99;0.01;0.74;0.70
796309967103991809;4.00;0.00;0.00;0.00;0.90;0.10;0.54;0.43
796309775424307200;25.00;0.00;0.11;0.00;1.00;0.00;0.50;0.61
796309768612839424;6.00;6.00;0.00;0.02;0.20;0.78;0.66;0.85
796309646885564416;0.00;1.00;0.00;0.01;0.85;0.14;0.69;0.67
796309643756761088;2.00;0.00;0.08;0.00;0.98;0.01;0.61;0.48
796309506359750656;14.00;0.00;0.00;0.07;0.89;0.04;0.68;0.72
796309382376095744;0.00;1.00;0.00;0.00;1.00;0.00;0.43;0.75
796309358888030208;4.00;0.00;0.35;0.00;0.99;0.01;0.52;0.65
796309244798791680;0.00;0.00;0.03;0.00;0.99;0.00;0.85;0.56
796309150842163200;9.00;0.00;0.00;0.05;0.39;0.55;0.67;0.75
796309129400827904;1.00;1.00;0.00;0.00;1.00;0.00;0.55;0.87
796308966066294785;0.00;0.00;0.00;0.00;0.85;0.15;0.67;0.66
796308679184117761;0.00;0.00;0.00;0.00;1.00;0.00;0.73;0.71
796308469817180160;9.00;9.00;0.00;0.11;0.27;0.62;0.51;0.61
796308469758431233;0.00;0.00;0.00;0.11;0.27;0.62;0.56;0.62
796308305262104576;11.00;0.00;0.00;0.02;0.93;0.05;0.69;0.85
796308046607773696;0.00;0.00;0.00;0.29;0.68;0.03;0.60;0.85
796307983688957952;1.00;0.00;0.00;0.00;1.00;0.00;0.63;0.70
796307981893857280;126.00;0.00;0.00;0.01;0.85;0.14;0.38;0.38
796307797738684416;1.00;2.00;0.04;0.00;1.00;0.00;0.49;0.83
796307652976513024;0.00;0.00;0.00;0.00;1.00;0.00;0.52;0.94
796307607384424449;1.00;0.00;0.00;0.00;1.00;0.00;0.77;0.85
796307470587195392;38.00;0.00;0.00;0.00;1.00;0.00;0.49;0.64
796307200440418304;0.00;1.00;0.00;0.01;0.99;0.00;0.61;0.82
796306891626385408;0.00;0.00;0.09;0.00;0.99;0.01;0.68;0.45
796306878884118528;0.00;1.00;0.00;0.00;0.98;0.02;0.61;0.61
796306862748614656;0.00;0.00;0.02;0.01;0.92;0.07;0.42;0.58
796306831479971840;17.00;0.00;0.00;0.00;0.99;0.01;0.60;0.76
796306729822814208;324.00;0.00;0.00;0.01;0.93;0.07;0.58;0.58
796306637715886080;3.00;0.00;0.00;0.00;1.00;0.00;0.61;0.85
796306440675848192;11.00;38.00;0.01;0.01;0.97;0.02;0.38;0.73
796306270638653440;0.00;3.00;0.01;0.00;1.00;0.00;0.47;0.86
796306169820286976;0.00;0.00;0.00;0.09;0.87;0.03;0.54;0.87
796306164728430592;324.00;0.00;0.00;0.01;0.93;0.07;0.66;0.58
796306126849581056;126.00;0.00;0.00;0.01;0.85;0.14;0.55;0.38
796306024642838528;0.00;0.00;0.00;0.00;1.00;0.00;0.53;0.46
796305915418972161;0.00;5.00;0.00;0.00;0.99;0.01;0.55;0.90
796305912713609216;0.00;3.00;0.00;0.00;1.00;0.00;0.88;0.79
796305830119350273;126.00;0.00;0.00;0.01;0.85;0.14;0.57;0.38
796305695880728576;3.00;0.00;0.00;0.01;0.78;0.22;0.62;0.77
796304873667100672;3.00;0.00;0.00;0.01;0.78;0.22;0.65;0.77
796304804956012544;324.00;0.00;0.00;0.01;0.93;0.07;0.60;0.58
796304729374683136;126.00;0.00;0.00;0.01;0.85;0.14;0.54;0.38
796303241864572929;0.00;0.00;0.00;0.01;0.92;0.07;0.45;0.85
796303185803493377;2.00;2.00;0.00;0.00;1.00;0.00;0.70;0.78
796302848367722496;0.00;0.00;0.00;0.02;0.97;0.01;0.72;0.93
796302820697919488;0.00;0.00;0.00;0.00;1.00;0.00;0.58;0.96
796302401833672704;0.00;6.00;0.01;0.01;0.95;0.04;0.77;0.87
796301260206936064;0.00;0.00;0.00;0.00;0.92;0.08;0.43;0.79
796301107425374208;1.00;0.00;0.00;0.01;0.98;0.01;0.72;0.82
796300862033371137;4.00;0.00;0.00;0.02;0.76;0.22;0.73;0.68
796300799827701760;0.00;0.00;0.00;0.00;0.98;0.02;0.50;0.98
796300602556944384;17.00;0.00;0.00;0.00;0.99;0.01;0.63;0.76
796300470205775872;1.00;0.00;0.00;0.00;1.00;0.00;0.67;0.62
796299813952356352;0.00;1.00;0.00;0.00;0.98;0.01;0.69;0.81
796299484347174912;33.00;0.00;0.00;0.00;0.96;0.03;0.52;0.75
796299232227586049;17.00;0.00;0.00;0.00;0.99;0.01;0.62;0.76
796299155475955712;11.00;0.00;0.00;0.00;0.99;0.01;0.58;0.61
796299048194031616;0.00;0.00;0.00;0.00;1.00;0.00;0.63;0.52
796298969647292416;17.00;0.00;0.00;0.00;0.99;0.01;0.54;0.76
796298958171729920;0.00;0.00;0.00;0.00;0.99;0.01;0.76;0.63
796298763656540160;25.00;0.00;0.11;0.00;1.00;0.00;0.60;0.61
796298653027733504;4.00;0.00;0.00;0.02;0.76;0.22;0.57;0.68
796298244741627904;0.00;0.00;0.00;0.00;1.00;0.00;0.72;0.78
796298224243871745;2.00;0.00;0.00;0.03;0.95;0.02;0.30;0.67
796297912707874816;3.00;0.00;0.00;0.08;0.86;0.06;0.78;0.71
796297665164247040;40.00;0.00;0.08;0.02;0.74;0.25;0.68;0.73
796297662194708480;1.00;2.00;0.00;0.00;1.00;0.00;0.47;0.72
796296657075834884;1.00;0.00;0.00;0.00;1.00;0.00;0.64;0.81
796296594299699200;0.00;0.00;0.00;0.01;0.72;0.27;0.60;0.35
796296573458247680;0.00;0.00;0.00;0.01;0.95;0.04;0.52;0.96
796296538179911680;0.00;1.00;0.00;0.00;1.00;0.00;0.56;0.61
796296518374297600;17.00;0.00;0.00;0.00;0.99;0.01;0.57;0.76
796296401722413056;18.00;0.00;0.00;0.00;1.00;0.00;0.69;0.76
796296387113709568;4.00;0.00;0.00;0.02;0.76;0.22;0.56;0.68
796296329475526656;126.00;0.00;0.00;0.01;0.85;0.14;0.85;0.38
796296131961638912;0.00;0.00;0.00;0.00;0.97;0.02;0.58;0.84
796295982187167744;0.00;0.00;0.00;0.01;0.78;0.21;0.65;0.54
796295065413025792;4.00;0.00;0.00;0.02;0.76;0.22;0.57;0.68
796295011738517504;0.00;1.00;0.00;0.00;0.94;0.06;0.59;0.76
796294905714843650;4.00;2.00;0.00;0.02;0.76;0.22;0.62;0.71
796294612470132737;0.00;0.00;0.00;0.03;0.75;0.22;0.78;0.91
796294578886377473;4.00;0.00;0.00;0.00;0.98;0.01;0.65;0.77
796294429992751104;17.00;0.00;0.00;0.00;0.99;0.01;0.55;0.76
796294219581243392;1.00;0.00;0.00;0.01;0.85;0.14;0.44;0.54
796294032783802368;0.00;0.00;0.00;0.00;0.98;0.01;0.53;0.47
796293953859399680;0.00;0.00;0.00;0.00;0.99;0.01;0.80;0.87
796293214147788800;17.00;0.00;0.00;0.00;0.99;0.01;0.62;0.76
796293213942325248;3.00;0.00;0.00;0.00;1.00;0.00;0.60;0.95
796293154509123584;0.00;0.00;0.00;0.06;0.89;0.05;0.55;0.42
796292952456888320;17.00;17.00;0.00;0.00;0.99;0.01;0.54;0.46
796292800354668546;0.00;0.00;0.00;0.00;1.00;0.00;0.42;0.68
796292649950945280;0.00;0.00;0.00;0.01;0.85;0.14;0.69;0.69
796292423718760448;0.00;0.00;0.00;0.01;0.71;0.28;0.43;0.82
796292408610816000;0.00;0.00;0.00;0.01;0.85;0.14;0.53;0.30
796291772175581185;84.00;0.00;0.01;0.00;1.00;0.00;0.57;0.86
796291623504216064;0.00;1.00;0.00;0.02;0.67;0.31;0.58;0.76
796291454498902016;0.00;0.00;0.00;0.00;0.93;0.06;0.52;0.70
796291284289912832;0.00;0.00;0.00;0.02;0.94;0.04;0.57;0.64
796290611271897088;0.00;0.00;0.00;0.01;0.95;0.04;0.67;0.79
796290342471483393;0.00;0.00;0.00;0.03;0.26;0.71;0.63;0.92
796290281259888640;0.00;0.00;0.00;0.01;0.78;0.22;0.72;0.53
796290054918471680;0.00;0.00;0.00;0.01;0.95;0.05;0.78;0.60
796289736105226240;0.00;0.00;0.00;0.00;0.87;0.13;0.75;0.53
796289505720463360;0.00;0.00;0.00;0.01;0.85;0.14;0.59;0.69
796289371825504256;126.00;0.00;0.00;0.01;0.85;0.14;0.58;0.38
796289286131814401;126.00;0.00;0.00;0.01;0.85;0.14;0.51;0.38
796289265881595904;324.00;0.00;0.00;0.01;0.93;0.07;0.61;0.58
796289109119614976;0.00;1.00;0.00;0.05;0.90;0.05;0.55;0.69
796289037392900097;4.00;0.00;0.00;0.00;0.83;0.16;0.57;0.34
796288741740580864;0.00;0.00;0.00;0.02;0.88;0.10;0.44;0.60
796288445668790272;13.00;0.00;0.00;0.01;0.98;0.01;0.70;0.79
796288411317522432;0.00;0.00;0.00;0.00;0.98;0.01;0.58;0.84
796288212138278912;0.00;0.00;0.00;0.01;0.98;0.01;0.33;0.86
796288196447535108;0.00;0.00;0.72;0.01;0.78;0.22;0.52;0.24
796288181859586048;324.00;0.00;0.00;0.01;0.93;0.07;0.00;0.58
796288046857650176;7.00;0.00;0.00;0.00;0.98;0.02;0.00;0.88
796287904167366656;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.66
796287868641669120;3.00;3.00;0.00;0.08;0.86;0.06;0.00;0.79
796287698151624706;0.00;0.00;0.00;0.01;0.78;0.21;0.00;0.48
796287684067004416;0.00;0.00;0.00;0.00;0.89;0.11;0.00;0.55
796287306856427521;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796286524144893952;7.00;0.00;0.00;0.00;0.98;0.02;0.00;0.88
796286421946535936;0.00;0.00;0.00;0.01;0.85;0.14;0.00;0.32
796286245978644480;0.00;0.00;0.00;0.01;0.92;0.08;0.00;0.83
796285961470550016;0.00;0.00;0.00;0.01;0.89;0.10;0.00;0.72
796285811482365952;1.00;5.00;0.00;0.01;0.96;0.03;0.00;0.83
796285597606416384;0.00;0.00;0.00;0.01;0.89;0.10;0.00;0.60
796284998970175488;3.00;0.00;0.00;0.01;0.97;0.02;0.00;0.73
796284866140606464;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796284834444439553;3.00;0.00;0.00;0.01;0.97;0.02;0.00;0.73
796284540243288064;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796284432374267904;0.00;4.00;0.00;0.01;0.78;0.22;0.00;0.61
796284361406615552;3.00;6.00;0.00;0.01;0.97;0.02;0.00;0.84
796284217952968705;0.00;0.00;0.00;0.00;0.99;0.01;0.00;0.79
796283944400519172;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796283773893611522;18.00;0.00;0.00;0.00;1.00;0.00;0.00;0.76
796283601033789440;14.00;0.00;0.00;0.07;0.89;0.04;0.00;0.72
796283402882314240;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796283113827696640;0.00;0.00;0.00;0.01;0.85;0.14;0.00;0.41
796283109452808192;1.00;1.00;0.01;0.01;0.90;0.09;0.00;0.70
796282508698644480;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796282471390343168;0.00;1.00;0.00;0.01;0.45;0.55;0.00;0.86
796282398438670336;0.00;0.00;0.00;0.02;0.67;0.31;0.00;0.81
796282041209761792;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796281849832239104;306.00;0.00;0.00;0.08;0.73;0.19;0.00;0.66
796281801274630144;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796281500564078592;0.00;0.00;0.00;0.01;0.92;0.08;0.00;0.86
796281407861587968;0.00;0.00;0.00;0.02;0.64;0.34;0.00;0.86
796281115866701824;324.00;0.00;0.00;0.01;0.93;0.07;0.00;0.58
796280754586218496;0.00;0.00;0.00;0.01;0.85;0.14;0.00;0.45
796280499677364224;13.00;0.00;0.00;0.00;1.00;0.00;0.00;0.59
796280461685243905;7.00;0.00;0.00;0.00;0.98;0.02;0.00;0.88
796280177424789504;0.00;0.00;0.00;0.01;0.95;0.04;0.00;0.85
796279912919367680;0.00;0.00;0.00;0.00;0.99;0.01;0.00;0.67
796279811123519488;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796279781188714496;10.00;0.00;0.00;0.03;0.96;0.00;0.00;0.65
796279765669818368;84.00;0.00;0.01;0.00;1.00;0.00;0.00;0.86
796279699160887296;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796279446688989184;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796279256200249346;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796279025312403456;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796278940130217985;0.00;0.00;0.00;0.01;0.78;0.22;0.00;0.43
796278739021729792;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796278408145575936;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.71
796278359164493824;13.00;0.00;0.00;0.01;0.98;0.01;0.00;0.79
796277962207281152;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796277955680796672;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796277902128119808;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796277793294352384;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796277743642144768;0.00;2.00;0.00;0.08;0.90;0.01;0.00;0.77
796277633436651521;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796277630056153088;1.00;0.00;0.00;0.00;0.98;0.02;0.00;0.77
796277613706625024;1.00;1.00;0.00;0.04;0.16;0.80;0.00;0.75
796277590336094209;13.00;0.00;0.00;0.00;1.00;0.00;0.00;0.59
796277575433785344;0.00;0.00;0.00;0.01;0.97;0.01;0.00;0.65
796277437277622272;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796277409850867712;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796277284999024640;13.00;0.00;0.00;0.00;1.00;0.00;0.00;0.59
796277154644426752;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796277139351994368;0.00;1.00;0.00;0.00;1.00;0.00;0.00;0.91
796276946229399552;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.71
796276915569102848;0.00;1.00;0.00;0.01;0.90;0.09;0.00;0.71
796276772803407872;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796276731107676164;13.00;0.00;0.00;0.00;1.00;0.00;0.00;0.59
796276692834746368;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796276479843794944;4.00;0.00;0.00;0.72;0.26;0.02;0.00;0.61
796276348650135552;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.83
796276322435813376;13.00;0.00;0.00;0.01;0.98;0.01;0.00;0.79
796275995368046592;13.00;0.00;0.00;0.01;0.98;0.01;0.00;0.79
796275792271523840;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796275715809259520;0.00;1.00;0.00;0.00;0.98;0.02;0.00;0.66
796275696817487872;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796275629779980289;324.00;0.00;0.00;0.01;0.93;0.07;0.00;0.58
796275561077219328;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796275440172335104;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.93
796275414813593600;324.00;0.00;0.00;0.01;0.93;0.07;0.00;0.58
796275402914172928;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796275320697552896;0.00;0.00;0.00;0.01;0.85;0.14;0.00;0.42
796275307892379649;0.00;0.00;0.00;0.01;0.85;0.14;0.00;0.32
796275224706686976;0.00;2.00;0.00;0.00;1.00;0.00;0.00;0.55
796275172684787712;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796274964043206656;25.00;0.00;0.11;0.00;1.00;0.00;0.00;0.61
796274934658007040;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796274926776774656;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796274917843079169;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796274621251289088;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796274578607718400;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796274554955890688;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796274467374829568;9.00;0.00;0.00;0.02;0.98;0.00;0.00;0.59
796274414618808321;0.00;0.00;0.00;0.00;0.99;0.01;0.00;0.81
796274406406254592;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796274402446966784;1.00;0.00;0.00;0.00;0.94;0.05;0.00;0.71
796274400819548160;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796274398806339584;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796274233915609088;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796274199631314945;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796274066156113920;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796274045977329668;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796273990390071297;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796273839105638401;13.00;0.00;0.00;0.01;0.98;0.01;0.00;0.79
796273799889031168;0.00;8.00;0.01;0.00;1.00;0.00;0.00;0.83
796273791613669376;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796273721799569409;0.00;1.00;0.00;0.01;0.98;0.02;0.00;0.98
796273664165560320;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796273585614561280;1.00;1.00;0.00;0.00;0.98;0.02;0.00;0.86
796273554522247168;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796273541775839232;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796273466928287744;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.62
796273401195155456;0.00;0.00;0.00;0.01;0.80;0.19;0.00;0.93
796273304562761728;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796273304340463616;1.00;0.00;0.00;0.00;0.96;0.04;0.00;0.67
796273284484571136;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796273192721612802;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796273188045025280;0.00;7.00;0.00;0.01;0.84;0.16;0.00;0.56
796273184068829185;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796273177559175168;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796273173440458753;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796273160123482112;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796273149276983296;11.00;0.00;0.00;0.02;0.93;0.05;0.00;0.85
796273143480549376;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796273136085909505;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796273128578121728;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796273111104622592;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796273079550955520;1.00;0.00;0.00;0.00;0.99;0.01;0.00;0.45
796273038002159616;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796272958083694592;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796272944070594560;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796272928836952066;9.00;0.00;0.00;0.00;0.99;0.01;0.00;0.55
796272922105024513;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796272903704735744;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796272901859274752;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796272861358931968;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796272830216335360;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796272794229178368;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796272789363769344;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796272749886980097;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796272731515928576;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796272722686918656;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796272687161090048;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796272676188934144;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796272675111010304;0.00;0.00;0.00;0.01;0.85;0.14;0.00;0.53
796272660158103552;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796272642403618818;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796272632656117760;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796272596593602564;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796272584526536704;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796272576259571714;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796272571985625088;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796272532223574016;4.00;0.00;0.00;0.72;0.26;0.02;0.00;0.61
796272531204435968;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796272524883611649;13.00;0.00;0.00;0.01;0.98;0.01;0.00;0.79
796272505006632961;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796272490997829634;0.00;0.00;0.00;0.01;0.85;0.14;0.00;0.37
796272484874076162;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796272466347835392;0.00;1.00;0.00;0.00;1.00;0.00;0.00;0.82
796272463554297856;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796272461348098049;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796272457481129984;126.00;0.00;0.00;0.01;0.85;0.14;0.00;0.38
796272397959753728;13.00;0.00;0.00;0.01;0.98;0.01;0.00;0.79
796272391026511873;126.00;402.00;0.00;0.01;0.85;0.14;0.00;0.44
796272189175570432;13.00;0.00;0.00;0.01;0.98;0.01;0.00;0.79
796272179327418368;13.00;0.00;0.00;0.01;0.98;0.01;0.00;0.79
796271999152623616;7.00;0.00;0.00;0.00;0.98;0.02;0.00;0.88
796271965728174080;2.00;3.00;0.00;0.03;0.95;0.02;0.00;0.90
796271871343919105;0.00;0.00;0.00;0.01;0.85;0.14;0.00;0.34
796271797607931904;13.00;0.00;0.00;0.01;0.98;0.01;0.00;0.79
796271779329110016;0.00;0.00;0.00;0.01;0.94;0.06;0.00;0.79
796271710119006209;324.00;0.00;0.00;0.01;0.93;0.07;0.00;0.58
796271683191631872;25.00;0.00;0.11;0.00;1.00;0.00;0.00;0.61
796271654905217024;0.00;0.00;0.00;0.01;0.85;0.14;0.00;0.47
796271648198500352;13.00;0.00;0.00;0.01;0.98;0.01;0.00;0.79
796271620641980416;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.85
796271546868199424;324.00;0.00;0.00;0.01;0.93;0.07;0.00;0.58
796271532226019328;0.00;1.00;0.00;0.00;0.92;0.08;0.00;0.82
796271487485349888;13.00;0.00;0.00;0.01;0.98;0.01;0.00;0.79
796271373500829696;0.00;1.00;0.00;0.00;0.99;0.00;0.00;0.84
796271232257847296;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.98
796271176230273025;7.00;0.00;0.00;0.00;0.98;0.02;0.00;0.88
796271137508433920;25.00;0.00;0.11;0.00;1.00;0.00;0.00;0.61
796270992372957185;25.00;0.00;0.11;0.00;1.00;0.00;0.00;0.61
796270975067320320;7.00;15.00;0.00;0.00;0.99;0.01;0.00;0.75
796270949955932160;324.00;0.00;0.00;0.01;0.93;0.07;0.00;0.58
796270747102670848;4.00;0.00;0.00;0.00;1.00;0.00;0.00;0.78
796270728630964224;324.00;0.00;0.00;0.01;0.93;0.07;0.00;0.58
796270703272202241;13.00;0.00;0.00;0.01;0.98;0.01;0.00;0.79
796270585840078848;7.00;0.00;0.00;0.00;0.76;0.24;0.00;0.71
796270585722507264;0.00;0.00;0.00;0.01;0.85;0.14;0.00;0.63
796270549366427648;0.00;0.00;0.00;0.02;0.73;0.26;0.00;0.65
796270539232792576;0.00;0.00;0.00;0.01;0.97;0.02;0.00;0.58
796270463848738816;13.00;6.00;0.00;0.01;0.98;0.01;0.00;0.88
796270419388993536;4.00;0.00;0.00;0.00;1.00;0.00;0.00;0.78
796270355434373120;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.81
